txn_id,order_date,amount,category,payment_method,device,address_match,customer_tier,customer_age_days,order_velocity,previous_returns,hour,pincode_tier,state,returned
TXN-09785,2025-07-22 18:00,4588.13,Beauty,Credit Card,Mobile,Same as billing,Returning,630,12,3,18,Tier-2,Uttar Pradesh,1
TXN-09786,2025-08-14 20:00,7627.82,Books,Credit Card,Desktop,Same as billing,Loyal,1316,15,0,20,Tier-3,Punjab,0
TXN-09787,2025-08-12 14:00,497.57,Clothing,COD,Mobile,Same as billing,Returning,421,2,0,14,Tier-1,Karnataka,0
TXN-09788,2025-08-12 23:00,11842.95,Electronics,Credit Card,Desktop,Different from billing,Loyal,449,1,0,23,Metro,Maharashtra,0
TXN-09789,2025-06-05 12:00,4361.86,Toys,UPI,Desktop,Same as billing,Returning,172,10,0,12,Metro,West Bengal,0
TXN-09790,2025-06-04 18:00,415.93,Sports,UPI,Mobile,Same as billing,Loyal,1381,10,1,18,Tier-3,Tamil Nadu,0
TXN-09791,2025-06-13 17:00,1471.34,Toys,Debit Card,Desktop,Different from billing,Returning,638,11,0,17,Tier-1,Tamil Nadu,0
TXN-09792,2025-08-02 22:00,240.02,Sports,Debit Card,Desktop,Same as billing,Loyal,1406,2,2,22,Tier-1,Kerala,0
TXN-09793,2025-08-04 15:00,1284.38,Clothing,UPI,Tablet,Same as billing,Returning,214,8,1,15,Tier-2,Kerala,0
TXN-09794,2025-08-15 14:00,1376.62,Electronics,Credit Card,Mobile,Same as billing,Loyal,1384,12,0,14,Tier-3,Kerala,0
TXN-09795,2025-06-16 17:00,4584.14,Home & Kitchen,Credit Card,Mobile,Different from billing,Returning,748,5,1,17,Tier-2,Tamil Nadu,0
TXN-09796,2025-07-10 12:00,4817.67,Electronics,COD,Desktop,Same as billing,New,9,2,0,12,Tier-2,Tamil Nadu,0
TXN-09797,2025-08-20 14:00,22308.67,Sports,UPI,Desktop,Same as billing,Returning,683,9,1,14,Tier-1,Uttar Pradesh,0
TXN-09798,2025-08-29 18:00,286.99,Books,Debit Card,Mobile,Different from billing,Returning,709,15,1,18,Tier-1,Madhya Pradesh,0
TXN-09799,2025-06-04 16:00,3146.4,Home & Kitchen,COD,Mobile,Different from billing,New,17,11,0,16,Tier-3,West Bengal,1
TXN-09800,2025-08-30 19:00,10286.35,Toys,Wallet,Desktop,Same as billing,Loyal,1356,1,0,19,Tier-1,Kerala,0
TXN-09801,2025-08-27 12:00,1616.61,Books,Credit Card,Mobile,Same as billing,Loyal,1873,3,0,12,Tier-2,Maharashtra,1
TXN-09802,2025-06-24 12:00,2431.39,Beauty,COD,Desktop,Different from billing,Loyal,686,2,0,12,Tier-3,Punjab,0
TXN-09803,2025-08-07 07:00,2692.36,Clothing,COD,Desktop,Different from billing,New,5,2,0,7,Tier-1,Assam,0
TXN-09804,2025-08-03 07:00,4606.21,Beauty,Net Banking,Tablet,Same as billing,Returning,229,4,1,7,Tier-1,Gujarat,0
TXN-09805,2025-07-08 21:00,4561.96,Beauty,COD,Mobile,Different from billing,Loyal,1514,8,0,21,Metro,Uttar Pradesh,0
TXN-09806,2025-07-07 05:00,10028.84,Clothing,COD,Desktop,Different from billing,New,57,10,0,5,Tier-3,Punjab,1
TXN-09807,2025-08-05 08:00,4894.95,Toys,UPI,Mobile,Same as billing,Returning,674,15,0,8,Metro,Odisha,0
TXN-09808,2025-06-14 00:00,7854.28,Electronics,COD,Desktop,Different from billing,Loyal,1064,6,0,0,Tier-1,Telangana,0
TXN-09809,2025-08-25 13:00,821.56,Books,UPI,Mobile,Same as billing,Loyal,1411,5,1,13,Metro,Uttar Pradesh,0
TXN-09810,2025-06-04 10:00,335.59,Clothing,UPI,Desktop,Different from billing,New,57,5,0,10,Metro,Telangana,0
TXN-09811,2025-08-12 18:00,2950.0,Home & Kitchen,COD,Mobile,Same as billing,Returning,477,2,0,18,Tier-1,Karnataka,0
TXN-09812,2025-06-21 17:00,9897.73,Clothing,Debit Card,Desktop,Different from billing,New,13,9,0,17,Tier-1,Odisha,0
TXN-09813,2025-08-05 10:00,2358.98,Clothing,Credit Card,Desktop,Same as billing,New,82,4,0,10,Tier-3,Gujarat,0
TXN-09814,2025-07-17 22:00,2252.36,Clothing,Debit Card,Mobile,Different from billing,Loyal,536,14,0,22,Metro,Maharashtra,0
TXN-09815,2025-08-06 08:00,7274.04,Electronics,COD,Mobile,Same as billing,New,73,15,0,8,Tier-1,Delhi,0
TXN-09816,2025-08-06 12:00,1757.51,Clothing,UPI,Desktop,Same as billing,Returning,728,13,1,12,Metro,Telangana,0
TXN-09817,2025-06-05 20:00,953.88,Beauty,COD,Mobile,Same as billing,Returning,58,9,1,20,Tier-2,Bihar,0
TXN-09818,2025-07-01 07:00,7235.71,Books,Credit Card,Desktop,Different from billing,Returning,367,5,0,7,Tier-2,Assam,0
TXN-09819,2025-06-15 14:00,5107.17,Sports,COD,Tablet,Different from billing,Returning,296,6,0,14,Tier-2,Bihar,0
TXN-09820,2025-06-27 14:00,3398.05,Home & Kitchen,Wallet,Tablet,Same as billing,New,57,5,0,14,Tier-2,Gujarat,1
TXN-09821,2025-07-13 09:00,386.61,Books,Debit Card,Tablet,Same as billing,Returning,271,1,1,9,Tier-1,Bihar,0
TXN-09822,2025-06-02 11:00,674.29,Toys,COD,Mobile,Different from billing,Returning,49,8,1,11,Tier-1,Maharashtra,0
TXN-09823,2025-07-01 11:00,492.1,Beauty,UPI,Desktop,Same as billing,Loyal,857,8,0,11,Tier-1,Assam,0
TXN-09824,2025-07-27 07:00,1285.41,Beauty,Debit Card,Mobile,Same as billing,Returning,281,7,0,7,Metro,Madhya Pradesh,0
TXN-09825,2025-07-15 15:00,634.85,Clothing,UPI,Tablet,Same as billing,Loyal,234,6,0,15,Tier-3,Uttar Pradesh,0
TXN-09826,2025-07-01 17:00,2541.14,Clothing,UPI,Mobile,Same as billing,New,64,3,0,17,Tier-3,Uttar Pradesh,0
TXN-09827,2025-08-14 11:00,9235.24,Electronics,Debit Card,Mobile,Same as billing,Loyal,1281,4,0,11,Tier-3,Gujarat,0
TXN-09828,2025-06-04 17:00,6062.57,Electronics,Credit Card,Mobile,Same as billing,Returning,388,3,1,17,Metro,Tamil Nadu,1
TXN-09829,2025-07-14 07:00,1059.95,Sports,UPI,Tablet,Different from billing,Returning,266,1,0,7,Tier-3,Tamil Nadu,0
TXN-09830,2025-07-01 04:00,5698.61,Sports,COD,Mobile,Same as billing,Returning,679,12,2,4,Metro,West Bengal,1
TXN-09831,2025-08-15 12:00,4599.61,Sports,Credit Card,Desktop,Different from billing,New,40,9,0,12,Tier-3,Uttar Pradesh,1
TXN-09832,2025-06-22 23:00,1843.93,Toys,COD,Desktop,Same as billing,Returning,626,15,0,23,Tier-1,Delhi,0
TXN-09833,2025-07-23 15:00,1815.75,Sports,Credit Card,Tablet,Same as billing,Loyal,1783,12,0,15,Tier-3,Gujarat,0
TXN-09834,2025-07-24 11:00,2224.71,Clothing,Net Banking,Mobile,Same as billing,Loyal,1853,2,0,11,Metro,Tamil Nadu,0
TXN-09835,2025-06-19 12:00,1954.89,Electronics,UPI,Mobile,Different from billing,Returning,318,1,1,12,Metro,Delhi,0
TXN-09836,2025-07-01 12:00,846.98,Clothing,Wallet,Desktop,Different from billing,Returning,112,15,0,12,Tier-1,Odisha,0
TXN-09837,2025-06-22 14:00,544.23,Electronics,Debit Card,Mobile,Same as billing,Loyal,1336,8,0,14,Tier-1,Punjab,0
TXN-09838,2025-08-30 11:00,1065.14,Beauty,Debit Card,Mobile,Different from billing,Loyal,1624,14,1,11,Metro,Madhya Pradesh,0
TXN-09839,2025-06-14 13:00,20552.86,Clothing,COD,Desktop,Different from billing,Returning,336,3,0,13,Tier-2,Bihar,0
TXN-09840,2025-07-15 11:00,6488.03,Home & Kitchen,Net Banking,Desktop,Same as billing,New,43,14,0,11,Metro,Delhi,0
TXN-09841,2025-07-13 15:00,345.41,Home & Kitchen,Wallet,Mobile,Same as billing,New,30,3,0,15,Tier-2,Madhya Pradesh,0
TXN-09842,2025-08-01 06:00,19290.68,Home & Kitchen,UPI,Mobile,Same as billing,Loyal,1022,3,0,6,Tier-3,Telangana,0
TXN-09843,2025-08-18 14:00,7055.9,Electronics,UPI,Mobile,Different from billing,Loyal,1345,4,0,14,Tier-2,Tamil Nadu,0
TXN-09844,2025-07-31 15:00,2804.13,Electronics,UPI,Mobile,Same as billing,Returning,643,7,0,15,Metro,Rajasthan,0
TXN-09845,2025-06-20 06:00,2416.67,Electronics,Net Banking,Mobile,Same as billing,Loyal,320,12,0,6,Metro,Punjab,0
TXN-09846,2025-08-24 10:00,1540.49,Home & Kitchen,COD,Mobile,Same as billing,Returning,583,4,0,10,Tier-2,Telangana,0
TXN-09847,2025-06-18 12:00,830.1,Electronics,COD,Mobile,Same as billing,New,67,4,0,12,Metro,Rajasthan,0
TXN-09848,2025-08-18 17:00,744.93,Electronics,UPI,Mobile,Same as billing,Returning,487,5,1,17,Metro,Assam,0
TXN-09849,2025-06-19 08:00,1973.31,Clothing,UPI,Desktop,Different from billing,New,19,5,0,8,Tier-3,Telangana,0
TXN-09850,2025-06-27 18:00,406.86,Home & Kitchen,Net Banking,Mobile,Same as billing,New,24,11,0,18,Metro,Gujarat,0
TXN-09851,2025-06-07 15:00,1704.99,Electronics,COD,Desktop,Different from billing,New,36,15,0,15,Tier-2,Gujarat,1
TXN-09852,2025-07-12 12:00,7557.18,Clothing,Credit Card,Mobile,Same as billing,Returning,355,10,1,12,Tier-1,Tamil Nadu,0
TXN-09853,2025-07-02 19:00,3578.47,Home & Kitchen,UPI,Mobile,Same as billing,New,40,13,0,19,Tier-2,Madhya Pradesh,0
TXN-09854,2025-08-15 16:00,1555.96,Beauty,Net Banking,Mobile,Same as billing,New,68,7,0,16,Metro,Karnataka,0
TXN-09855,2025-07-04 20:00,931.46,Electronics,UPI,Desktop,Different from billing,Loyal,612,8,0,20,Tier-3,Maharashtra,0
TXN-09856,2025-06-18 14:00,627.42,Electronics,Credit Card,Desktop,Same as billing,Loyal,984,15,0,14,Tier-1,Uttar Pradesh,0
TXN-09857,2025-06-07 20:00,1244.0,Home & Kitchen,COD,Mobile,Different from billing,New,80,5,0,20,Tier-1,Telangana,0
TXN-09858,2025-06-04 19:00,1057.69,Electronics,COD,Mobile,Different from billing,Loyal,1869,9,0,19,Metro,Tamil Nadu,0
TXN-09859,2025-08-03 17:00,2006.6,Home & Kitchen,COD,Mobile,Same as billing,Returning,362,8,0,17,Tier-3,Karnataka,0
TXN-09860,2025-06-18 12:00,4668.95,Home & Kitchen,Wallet,Desktop,Same as billing,Returning,140,6,0,12,Tier-1,Odisha,0
TXN-09861,2025-08-09 23:00,2645.7,Electronics,Net Banking,Mobile,Same as billing,New,88,12,0,23,Metro,Tamil Nadu,0
TXN-09862,2025-06-05 15:00,6635.36,Toys,COD,Mobile,Different from billing,New,18,15,0,15,Metro,Maharashtra,0
TXN-09863,2025-06-20 15:00,503.34,Sports,Debit Card,Mobile,Same as billing,Returning,244,7,0,15,Tier-2,Punjab,0
TXN-09864,2025-08-26 16:00,2411.99,Electronics,Debit Card,Mobile,Different from billing,Loyal,378,12,0,16,Tier-3,Gujarat,0
TXN-09865,2025-07-26 20:00,784.96,Sports,UPI,Mobile,Same as billing,Loyal,1408,8,0,20,Tier-2,Bihar,0
TXN-09866,2025-07-09 13:00,1516.07,Sports,UPI,Tablet,Same as billing,Returning,386,11,1,13,Tier-3,Madhya Pradesh,0
TXN-09867,2025-06-21 13:00,1073.12,Electronics,COD,Desktop,Same as billing,Returning,103,15,0,13,Metro,Odisha,0
TXN-09868,2025-06-11 14:00,317.68,Beauty,COD,Mobile,Same as billing,New,64,10,0,14,Metro,Assam,1
TXN-09869,2025-07-31 15:00,2197.08,Home & Kitchen,Credit Card,Mobile,Same as billing,Returning,114,8,0,15,Metro,Telangana,0
TXN-09870,2025-07-22 09:00,1311.72,Clothing,UPI,Mobile,Same as billing,Returning,370,7,1,9,Metro,West Bengal,0
TXN-09871,2025-07-22 03:00,1314.05,Home & Kitchen,UPI,Tablet,Same as billing,Returning,309,6,1,3,Tier-1,Delhi,1
TXN-09872,2025-08-10 16:00,1144.99,Electronics,Debit Card,Mobile,Different from billing,Returning,798,13,1,16,Tier-3,Tamil Nadu,0
TXN-09873,2025-06-29 19:00,505.57,Home & Kitchen,Net Banking,Desktop,Same as billing,Loyal,1065,5,0,19,Tier-1,Uttar Pradesh,0
TXN-09874,2025-07-19 16:00,3558.76,Electronics,Credit Card,Tablet,Same as billing,New,48,12,0,16,Metro,Telangana,0
TXN-09875,2025-06-22 08:00,2115.59,Electronics,Credit Card,Mobile,Different from billing,Loyal,1063,5,1,8,Tier-3,Assam,0
TXN-09876,2025-08-13 15:00,435.19,Home & Kitchen,UPI,Tablet,Different from billing,New,20,14,0,15,Tier-1,West Bengal,0
TXN-09877,2025-07-18 08:00,2440.17,Electronics,COD,Desktop,Different from billing,Returning,445,11,2,8,Metro,Rajasthan,0
TXN-09878,2025-06-19 09:00,488.04,Books,Wallet,Mobile,Different from billing,Returning,504,13,1,9,Tier-3,Uttar Pradesh,0
TXN-09879,2025-06-07 08:00,229.25,Electronics,UPI,Mobile,Same as billing,New,64,6,0,8,Tier-2,Karnataka,0
TXN-09880,2025-07-22 12:00,4612.76,Electronics,Debit Card,Tablet,Different from billing,Returning,540,14,0,12,Tier-2,Uttar Pradesh,0
TXN-09881,2025-08-24 08:00,1602.68,Electronics,Credit Card,Desktop,Different from billing,New,35,3,0,8,Tier-2,Odisha,0
TXN-09882,2025-07-01 10:00,690.4,Home & Kitchen,UPI,Mobile,Same as billing,Loyal,813,6,0,10,Metro,West Bengal,0
TXN-09883,2025-07-20 19:00,1998.88,Home & Kitchen,COD,Desktop,Same as billing,Loyal,774,9,0,19,Tier-2,Odisha,0
TXN-09884,2025-08-01 22:00,1197.67,Home & Kitchen,UPI,Mobile,Same as billing,Returning,713,6,0,22,Tier-2,Uttar Pradesh,0
TXN-09885,2025-06-10 23:00,1589.54,Home & Kitchen,UPI,Mobile,Same as billing,New,89,7,0,23,Metro,Telangana,0
TXN-09886,2025-06-04 09:00,1466.63,Books,UPI,Tablet,Same as billing,Returning,226,11,0,9,Tier-2,Delhi,0
TXN-09887,2025-06-09 12:00,4882.89,Toys,UPI,Mobile,Same as billing,Loyal,300,6,1,12,Metro,Telangana,0
TXN-09888,2025-06-30 16:00,361.11,Clothing,Debit Card,Mobile,Different from billing,Returning,683,6,0,16,Tier-2,West Bengal,0
TXN-09889,2025-06-19 14:00,12064.02,Toys,UPI,Mobile,Different from billing,Returning,166,3,0,14,Tier-1,Madhya Pradesh,0
TXN-09890,2025-08-08 14:00,3669.54,Sports,UPI,Mobile,Same as billing,New,71,7,0,14,Metro,Maharashtra,0
TXN-09891,2025-06-08 16:00,953.35,Home & Kitchen,COD,Mobile,Different from billing,Returning,412,10,1,16,Tier-1,West Bengal,0
TXN-09892,2025-07-05 11:00,14967.33,Beauty,Debit Card,Mobile,Same as billing,Returning,517,10,0,11,Metro,Kerala,0
TXN-09893,2025-07-26 12:00,847.59,Beauty,UPI,Desktop,Same as billing,Loyal,580,11,0,12,Tier-1,Kerala,0
TXN-09894,2025-06-10 12:00,224.7,Home & Kitchen,Credit Card,Mobile,Same as billing,Returning,188,5,1,12,Tier-1,Rajasthan,0
TXN-09895,2025-07-21 12:00,688.87,Clothing,Credit Card,Tablet,Same as billing,Returning,447,3,0,12,Tier-1,Odisha,0
TXN-09896,2025-08-14 22:00,8584.66,Electronics,UPI,Mobile,Same as billing,Returning,643,4,1,22,Metro,Punjab,0
TXN-09897,2025-08-27 07:00,5920.81,Electronics,COD,Desktop,Same as billing,Loyal,1711,7,1,7,Tier-3,Uttar Pradesh,0
TXN-09898,2025-06-02 21:00,1228.54,Electronics,Net Banking,Mobile,Same as billing,Loyal,1151,3,1,21,Metro,Telangana,1
TXN-09899,2025-06-20 18:00,1225.07,Beauty,UPI,Tablet,Same as billing,New,39,1,0,18,Tier-2,Assam,0
TXN-09900,2025-08-15 03:00,317.88,Toys,Net Banking,Tablet,Different from billing,Returning,783,14,0,3,Tier-2,Tamil Nadu,0
TXN-09901,2025-08-09 16:00,1577.7,Clothing,Credit Card,Desktop,Different from billing,Returning,676,3,3,16,Metro,Rajasthan,0
TXN-09902,2025-08-26 13:00,5161.17,Sports,UPI,Mobile,Same as billing,Loyal,1715,1,0,13,Metro,Kerala,0
TXN-09903,2025-06-07 13:00,4028.43,Toys,UPI,Mobile,Different from billing,Loyal,1835,4,0,13,Tier-3,Karnataka,0
TXN-09904,2025-06-04 06:00,8075.65,Sports,UPI,Mobile,Same as billing,Returning,478,4,0,6,Metro,Madhya Pradesh,0
TXN-09905,2025-06-18 07:00,2874.45,Clothing,Net Banking,Mobile,Same as billing,New,33,4,0,7,Tier-1,Odisha,0
TXN-09906,2025-08-26 15:00,10323.71,Electronics,UPI,Mobile,Different from billing,Loyal,1149,2,0,15,Tier-1,Karnataka,0
TXN-09907,2025-08-22 12:00,3953.14,Electronics,Credit Card,Desktop,Different from billing,Returning,369,9,0,12,Tier-1,Bihar,0
TXN-09908,2025-07-14 04:00,13458.25,Electronics,UPI,Desktop,Same as billing,Loyal,552,5,0,4,Tier-2,Uttar Pradesh,0
TXN-09909,2025-06-17 12:00,836.57,Clothing,UPI,Mobile,Different from billing,Returning,496,14,1,12,Metro,Rajasthan,0
TXN-09910,2025-06-21 08:00,250.78,Clothing,UPI,Tablet,Same as billing,Loyal,1501,10,0,8,Metro,Rajasthan,0
TXN-09911,2025-08-19 11:00,1867.42,Books,Debit Card,Desktop,Different from billing,Loyal,969,15,0,11,Tier-3,Karnataka,0
TXN-09912,2025-08-30 13:00,4347.4,Home & Kitchen,UPI,Mobile,Same as billing,Loyal,536,15,0,13,Tier-2,Maharashtra,0
TXN-09913,2025-06-02 16:00,14324.5,Electronics,Net Banking,Desktop,Different from billing,Returning,767,2,0,16,Tier-2,West Bengal,0
TXN-09914,2025-06-18 21:00,5232.13,Electronics,Credit Card,Desktop,Different from billing,New,46,4,0,21,Tier-2,Madhya Pradesh,0
TXN-09915,2025-07-18 17:00,7449.99,Electronics,UPI,Mobile,Same as billing,New,89,5,0,17,Tier-1,Tamil Nadu,0
TXN-09916,2025-06-27 10:00,779.35,Clothing,COD,Mobile,Same as billing,New,65,14,0,10,Metro,Rajasthan,0
TXN-09917,2025-08-06 17:00,1817.48,Clothing,UPI,Mobile,Different from billing,Loyal,1719,13,0,17,Tier-3,Maharashtra,0
TXN-09918,2025-08-01 07:00,3455.03,Electronics,COD,Mobile,Same as billing,Loyal,1657,3,1,7,Tier-1,Gujarat,0
TXN-09919,2025-06-15 10:00,878.83,Clothing,Wallet,Mobile,Different from billing,Returning,157,3,1,10,Metro,Odisha,0
TXN-09920,2025-06-13 15:00,341.06,Home & Kitchen,UPI,Mobile,Same as billing,Returning,680,1,0,15,Tier-3,Maharashtra,0
TXN-09921,2025-08-29 12:00,1235.75,Electronics,Wallet,Mobile,Same as billing,Returning,412,10,1,12,Tier-2,Karnataka,0
TXN-09922,2025-07-21 18:00,775.22,Clothing,COD,Tablet,Same as billing,Loyal,745,14,1,18,Tier-2,Kerala,0
TXN-09923,2025-08-07 13:00,438.22,Clothing,Debit Card,Desktop,Same as billing,Loyal,1001,13,1,13,Tier-3,Karnataka,0
TXN-09924,2025-07-25 15:00,375.47,Electronics,Credit Card,Tablet,Different from billing,Returning,451,9,0,15,Metro,Kerala,0
TXN-09925,2025-06-11 15:00,219.08,Books,Wallet,Mobile,Same as billing,Returning,243,15,0,15,Tier-2,Telangana,0
TXN-09926,2025-06-14 08:00,1844.06,Clothing,Debit Card,Desktop,Different from billing,Loyal,1283,14,0,8,Tier-1,Madhya Pradesh,0
TXN-09927,2025-08-02 15:00,1616.41,Home & Kitchen,COD,Mobile,Same as billing,Returning,656,4,1,15,Tier-1,Delhi,0
TXN-09928,2025-07-09 14:00,43553.92,Electronics,Credit Card,Tablet,Same as billing,New,49,1,0,14,Tier-2,Punjab,0
TXN-09929,2025-08-21 06:00,4008.94,Sports,COD,Desktop,Same as billing,Returning,765,10,0,6,Metro,Odisha,0
TXN-09930,2025-07-09 00:00,181.28,Home & Kitchen,UPI,Desktop,Same as billing,Returning,401,12,1,0,Tier-3,Delhi,0
TXN-09931,2025-06-12 14:00,842.21,Electronics,COD,Tablet,Same as billing,New,16,6,0,14,Metro,Madhya Pradesh,0
TXN-09932,2025-06-11 04:00,508.51,Clothing,UPI,Desktop,Same as billing,Returning,585,7,1,4,Tier-3,Telangana,0
TXN-09933,2025-06-15 17:00,99,Beauty,Credit Card,Mobile,Different from billing,New,88,12,0,17,Tier-2,Tamil Nadu,1
TXN-09934,2025-08-10 01:00,1198.87,Beauty,Wallet,Mobile,Same as billing,New,90,13,0,1,Tier-3,Gujarat,1
TXN-09935,2025-06-22 06:00,15120.71,Beauty,Debit Card,Desktop,Same as billing,New,0,5,0,6,Tier-3,Rajasthan,1
TXN-09936,2025-07-27 23:00,7164.19,Home & Kitchen,UPI,Tablet,Same as billing,Returning,664,11,1,23,Tier-3,Delhi,0
TXN-09937,2025-06-13 13:00,150.36,Toys,Net Banking,Mobile,Same as billing,Loyal,1967,6,0,13,Tier-3,Odisha,0
TXN-09938,2025-07-16 14:00,363.56,Clothing,COD,Desktop,Same as billing,New,73,7,0,14,Tier-2,Odisha,1
TXN-09939,2025-07-11 01:00,3849.56,Electronics,UPI,Mobile,Same as billing,New,60,5,0,1,Tier-1,Madhya Pradesh,0
TXN-09940,2025-07-11 11:00,267.54,Clothing,Debit Card,Mobile,Different from billing,New,32,9,0,11,Tier-3,Madhya Pradesh,1
TXN-09941,2025-08-26 09:00,3491.96,Electronics,Debit Card,Mobile,Same as billing,Returning,93,2,0,9,Tier-2,Tamil Nadu,0
TXN-09942,2025-08-29 09:00,40033.6,Home & Kitchen,UPI,Mobile,Different from billing,Returning,669,7,0,9,Tier-1,Kerala,0
TXN-09943,2025-06-20 11:00,665.84,Electronics,Net Banking,Desktop,Same as billing,Loyal,1699,10,0,11,Metro,Odisha,0
TXN-09944,2025-08-10 20:00,710.54,Books,Debit Card,Desktop,Different from billing,Loyal,523,1,0,20,Tier-3,Punjab,0
TXN-09945,2025-07-16 05:00,1015.24,Electronics,Credit Card,Mobile,Same as billing,Returning,450,9,0,5,Tier-1,Assam,0
TXN-09946,2025-07-12 19:00,4329.44,Toys,UPI,Tablet,Same as billing,New,49,1,0,19,Tier-2,Karnataka,0
TXN-09947,2025-08-11 14:00,1001.6,Toys,Credit Card,Mobile,Different from billing,Loyal,1955,11,0,14,Metro,Punjab,0
TXN-09948,2025-06-04 13:00,185.94,Clothing,Net Banking,Desktop,Different from billing,Loyal,1839,13,0,13,Tier-2,Delhi,0
TXN-09949,2025-07-31 13:00,510.1,Beauty,UPI,Desktop,Different from billing,Loyal,1436,8,1,13,Tier-3,Rajasthan,1
TXN-09950,2025-06-27 13:00,102.8,Sports,COD,Desktop,Same as billing,New,44,9,0,13,Metro,West Bengal,1
TXN-09951,2025-08-11 19:00,2547.8,Clothing,Debit Card,Mobile,Same as billing,Loyal,1133,2,0,19,Tier-2,Kerala,0
TXN-09952,2025-06-02 15:00,521.27,Clothing,Credit Card,Mobile,Same as billing,Returning,215,2,0,15,Tier-2,Odisha,0
TXN-09953,2025-07-30 06:00,2823.26,Home & Kitchen,Credit Card,Mobile,Same as billing,Loyal,576,9,0,6,Tier-1,Maharashtra,0
TXN-09954,2025-08-15 13:00,5495.42,Electronics,Credit Card,Mobile,Same as billing,Returning,111,10,0,13,Tier-1,Telangana,0
TXN-09955,2025-08-19 12:00,2145.33,Clothing,UPI,Desktop,Same as billing,Returning,277,10,0,12,Tier-2,Uttar Pradesh,0
TXN-09956,2025-07-02 18:00,10227.27,Electronics,UPI,Mobile,Same as billing,Returning,772,7,1,18,Metro,Bihar,0
TXN-09957,2025-06-30 21:00,5990.24,Home & Kitchen,Debit Card,Mobile,Same as billing,Returning,309,10,1,21,Metro,Gujarat,0
TXN-09958,2025-08-11 16:00,4352.89,Electronics,Net Banking,Desktop,Same as billing,Loyal,1391,15,0,16,Metro,Karnataka,0
TXN-09959,2025-08-23 19:00,1253.91,Sports,Debit Card,Mobile,Different from billing,Loyal,730,11,0,19,Tier-2,Punjab,0
TXN-09960,2025-08-19 10:00,6328.63,Beauty,Wallet,Desktop,Same as billing,Loyal,391,7,0,10,Metro,Maharashtra,0
TXN-09961,2025-08-27 10:00,473.25,Home & Kitchen,Credit Card,Tablet,Different from billing,New,41,14,0,10,Tier-3,Karnataka,0
TXN-09962,2025-06-28 16:00,822.85,Books,UPI,Desktop,Same as billing,Loyal,1743,12,0,16,Tier-2,Odisha,0
TXN-09963,2025-08-19 07:00,1186.49,Home & Kitchen,COD,Desktop,Same as billing,Loyal,410,13,1,7,Tier-3,Karnataka,0
TXN-09964,2025-08-21 14:00,1443.07,Sports,Wallet,Tablet,Same as billing,Loyal,382,1,0,14,Tier-2,Punjab,0
TXN-09965,2025-08-08 18:00,2073.13,Electronics,Debit Card,Mobile,Same as billing,Returning,457,3,0,18,Tier-2,Telangana,0
TXN-09966,2025-08-10 00:00,19591.53,Sports,UPI,Mobile,Same as billing,New,1,14,0,0,Metro,Kerala,0
TXN-09967,2025-07-02 18:00,5991.02,Sports,Wallet,Mobile,Different from billing,Loyal,277,10,0,18,Tier-1,Gujarat,0
TXN-09968,2025-07-18 17:00,3008.59,Sports,Debit Card,Desktop,Different from billing,Returning,222,3,1,17,Tier-1,Tamil Nadu,1
TXN-09969,2025-06-16 16:00,1542.31,Sports,COD,Desktop,Different from billing,New,42,15,0,16,Tier-1,Punjab,0
TXN-09970,2025-07-08 20:00,771.54,Electronics,UPI,Mobile,Different from billing,New,40,6,0,20,Metro,Telangana,0
TXN-09971,2025-08-15 00:00,1851.82,Electronics,UPI,Mobile,Same as billing,Loyal,1926,3,0,0,Tier-1,Bihar,0
TXN-09972,2025-06-11 15:00,179.19,Clothing,UPI,Desktop,Different from billing,Returning,727,8,0,15,Tier-3,Madhya Pradesh,0
TXN-09973,2025-07-04 09:00,8124.98,Sports,UPI,Mobile,Same as billing,Returning,221,13,2,9,Tier-3,Punjab,1
TXN-09974,2025-08-02 11:00,6229.04,Electronics,Credit Card,Desktop,Same as billing,New,7,5,0,11,Tier-3,Kerala,0
TXN-09975,2025-06-04 09:00,2252.73,Beauty,COD,Mobile,Same as billing,New,61,4,0,9,Metro,Kerala,0
TXN-09976,2025-07-09 12:00,7659.63,Books,UPI,Tablet,Same as billing,New,16,1,0,12,Tier-1,Tamil Nadu,0
TXN-09977,2025-08-19 16:00,10799.64,Home & Kitchen,UPI,Mobile,Different from billing,Returning,300,5,0,16,Metro,Rajasthan,0
